"time","latitude","longitude","depth","mag","magType","id","place","STUSPS","FIPS"
"2014-11-30T12:18:58.700Z",35.6727,-97.3788,6.265,3.3,"mwr","usb000t1dy","9km ENE of Edmond, Oklahoma","OK","40109"
"2014-11-30T10:24:44.400Z",36.6028,-97.6068,5.684,4,"mwr","usb000t1de","25km SSE of Medford, Oklahoma","OK","40053"
"2014-11-30T08:54:36.000Z",36.6013,-97.7654,5,3,"ml","usb000t2ff","22km S of Medford, Oklahoma","OK","40053"
"2014-11-30T06:59:56.000Z",35.5382,-96.7714,6.89,3.6,"mwr","usb000t1ca","9km NW of Prague, Oklahoma","OK","40081"
"2014-11-30T05:52:24.020Z",32.5035,-97.1328,5,3.4,"mb_lg","usb000t1c3","6km S of Mansfield, Texas","TX","48251"
"2014-11-29T21:06:48.000Z",62.5442,-148.058,62.1,4.6,"ml","ak11452110","93km NNE of Sutton-Alpine, Alaska","AK","02170"
"2014-11-29T17:58:03.000Z",52.0824,-173.0737,71.3,3.7,"mb","usc000t52s","78km E of Atka, Alaska","AK","02016"
"2014-11-29T11:30:07.889Z",41.9065,-119.6322,10.9266,3.35,"ml","nn00469953","66km ESE of Lakeview, Oregon","NV","32031"
"2014-11-29T04:14:16.000Z",62.7236,-150.485,97.1,4.8,"ml","ak11451216","48km NNW of Talkeetna, Alaska","AK","02170"
"2014-11-28T08:36:36.100Z",36.6286,-97.981,5.846,3,"ml","usb000t0un","27km NNW of Enid, Oklahoma","OK","40053"
"2014-11-28T03:35:25.900Z",36.8192,-97.711,4.853,3,"ml","usb000t0t6","2km NE of Medford, Oklahoma","OK","40053"
"2014-11-27T16:17:36.000Z",58.5958,-154.0629,95.6,3,"ml","ak11450442","117km N of Larsen Bay, Alaska","AK","02150"
"2014-11-27T12:45:13.000Z",59.9493,-152.7901,97.8,3,"ml","ak11450395","57km WNW of Anchor Point, Alaska","AK","02122"
"2014-11-27T00:54:23.900Z",36.5886,-97.8084,6.198,3.1,"ml","usb000t0hv","22km NNE of Enid, Oklahoma","OK","40047"
"2014-11-26T19:29:19.000Z",35.8173,-97.4303,5.551,3,"ml","usb000t0by","6km S of Guthrie, Oklahoma","OK","40083"
"2014-11-26T16:54:04.400Z",36.1146,-97.3101,4.272,3.1,"ml","usb000t0ay","19km S of Perry, Oklahoma","OK","40119"
"2014-11-26T16:26:40.000Z",62.5175,-152.1026,7,3,"ml","ak11450075","105km WNW of Talkeetna, Alaska","AK","02170"
"2014-11-26T14:56:40.600Z",35.8153,-97.419,5.314,3.3,"ml","usb000t09c","7km S of Guthrie, Oklahoma","OK","40083"
"2014-11-26T09:14:25.800Z",36.8171,-97.7105,5.37,3,"ml","usb000t06w","2km ENE of Medford, Oklahoma","OK","40053"
"2014-11-26T05:52:52.000Z",62.1556,-152.0734,106.8,3.1,"ml","ak11449912","103km W of Talkeetna, Alaska","AK","02170"
"2014-11-25T23:32:55.200Z",36.8106,-97.8672,5.575,3.5,"ml","usb000t039","11km W of Medford, Oklahoma","OK","40053"
"2014-11-25T22:04:21.800Z",35.8184,-97.4304,4.818,3.4,"mwr","usb000t021","6km S of Guthrie, Oklahoma","OK","40083"
"2014-11-25T14:43:40.000Z",36.8201,-97.7191,4.129,3.6,"mwr","usb000szvm","1km NE of Medford, Oklahoma","OK","40053"
"2014-11-25T09:38:28.000Z",51.9096,179.5503,149.7,3.8,"mb","usc000t3m5","5km SW of Semisopochnoi Island, Alaska","AK","02016"
"2014-11-25T09:19:18.240Z",34.956,-111.7683,12.77,3.5,"ml","usb000szts","9km N of Sedona, Arizona","AZ","04005"
"2014-11-25T04:32:44.606Z",41.8988,-119.6266,8.1038,3.45,"ml","nn00469410","67km ESE of Lakeview, Oregon","NV","32031"
"2014-11-25T03:34:31.330Z",58.9508,-134.7676,1,3.2,"ml","usc000t3la","49km SE of Haines, Alaska","AK","02110"
"2014-11-25T01:43:39.300Z",36.8567,-97.8444,3.901,3,"ml","usb000szrj","11km WNW of Medford, Oklahoma","OK","40053"
"2014-11-25T00:16:51.700Z",35.8167,-97.4363,5,3,"ml","usb000szqn","6km S of Guthrie, Oklahoma","OK","40083"
"2014-11-24T19:05:57.500Z",36.8728,-98.3353,5.326,3.7,"mwr","usb000szm7","13km N of Cherokee, Oklahoma","OK","40003"
"2014-11-24T14:18:12.000Z",58.0899,-155.0073,96.3,3,"ml","ak11448579","86km NW of Larsen Bay, Alaska","AK","02150"
"2014-11-24T14:08:10.300Z",36.3264,-97.5278,6.869,3,"ml","usb000szjv","21km W of Perry, Oklahoma","OK","40047"
"2014-11-24T08:28:31.000Z",35.816,-97.433,6.17,3.5,"ml","usb000szhn","7km S of Guthrie, Oklahoma","OK","40083"
"2014-11-24T07:17:17.400Z",36.118,-97.2475,3.956,3,"ml","usb000szh4","17km W of Stillwater, Oklahoma","OK","40119"
"2014-11-24T06:55:53.700Z",36.327,-97.5289,7.374,3.4,"ml","usb000szgt","22km W of Perry, Oklahoma","OK","40047"
"2014-11-24T06:36:08.600Z",36.3276,-97.531,5,3.8,"mwr","usb000szgm","22km W of Perry, Oklahoma","OK","40047"
"2014-11-23T21:59:40.896Z",41.8735,-119.6275,4.9765,3.1,"ml","nn00469176","69km ESE of Lakeview, Oregon","NV","32031"
"2014-11-23T21:22:29.000Z",60.4834,-151.1591,58.1,3.2,"ml","ak11448307","5km W of Soldotna, Alaska","AK","02122"
"2014-11-23T17:35:39.800Z",19.4265,-155.26,1.8,3.3,"Ml","hv60805876","2km WSW of Volcano, Hawaii","HI","15001"
"2014-11-23T17:32:43.000Z",60.449,-151.0377,67.9,4.1,"ml","ak11448282","4km SSE of Soldotna, Alaska","AK","02122"
"2014-11-23T04:50:23.200Z",35.4947,-97.2623,6.846,3,"ml","usb000sz7i","0km ESE of Choctaw, Oklahoma","OK","40109"
"2014-11-23T04:25:58.400Z",36.8291,-97.8669,5,3.4,"ml","usb000sz7q","12km WNW of Medford, Oklahoma","OK","40053"
"2014-11-23T03:15:47.770Z",32.8346,-96.8932,3.96,3.3,"mb_lg","usb000sz6q","5km ENE of Irving, Texas","TX","48113"
"2014-11-22T19:33:00.000Z",62.9883,-149.8794,82.6,3.2,"ml","ak11447880","64km SW of Cantwell, Alaska","AK","02170"
"2014-11-22T18:31:34.800Z",36.5947,-97.6484,4.483,3.1,"ml","usb000sz35","24km SSE of Medford, Oklahoma","OK","40053"
"2014-11-22T14:54:45.600Z",36.6375,-97.7712,6.09,3,"ml","usb000sz08","19km S of Medford, Oklahoma","OK","40053"
"2014-11-22T14:36:06.300Z",36.64,-97.7734,6.197,3.5,"ml","usb000syzy","18km S of Medford, Oklahoma","OK","40053"
"2014-11-22T11:31:28.000Z",63.4463,-149.2091,89.8,3.3,"ml","ak11447396","14km WNW of Cantwell, Alaska","AK","02068"
"2014-11-22T09:39:29.000Z",36.7562,-97.5783,5.106,3.7,"ml","usb000syy7","14km ESE of Medford, Oklahoma","OK","40053"
"2014-11-22T06:41:11.583Z",41.8538,-119.5936,2.4212,3.8,"ml","nn00469018","72km ESE of Lakeview, Oregon","NV","32031"
"2014-11-22T02:40:22.526Z",41.8718,-119.6127,4.3539,3.55,"ml","nn00468980","70km ESE of Lakeview, Oregon","NV","32031"
"2014-11-22T02:39:42.000Z",36.1182,-97.4354,5.784,3.1,"ml","usb000syzh","23km SW of Perry, Oklahoma","OK","40083"
"2014-11-22T01:05:38.977Z",41.8662,-119.6074,3.6281,3.05,"ml","nn00468956","70km ESE of Lakeview, Oregon","NV","32031"
"2014-11-21T17:20:28.220Z",41.8729,-119.611,3.3315,4.03,"ml","nn00468854","70km ESE of Lakeview, Oregon","NV","32031"
"2014-11-21T15:49:41.550Z",39.9711667,-120.7353333,14.21,3.16,"ml","nc72350901","14km ENE of East Quincy, California","CA","06063"
"2014-11-21T14:56:17.200Z",36.8791,-98.2434,4.459,3,"ml","usb000syjw","17km NE of Cherokee, Oklahoma","OK","40003"
"2014-11-21T13:03:42.400Z",36.8464,-97.8961,5.469,3.3,"ml","usb000syj0","15km WNW of Medford, Oklahoma","OK","40053"
"2014-11-21T10:12:29.252Z",41.8855,-119.6082,1.9954,3,"ml","nn00468795","69km ESE of Lakeview, Oregon","NV","32031"
"2014-11-20T22:31:03.391Z",41.8722,-119.6057,3.375,3.2,"ml","nn00468748","70km ESE of Lakeview, Oregon","NV","32031"
"2014-11-20T10:25:31.520Z",32.9411,-88.0317,5,3.8,"mwr","usb000sy7g","17km NW of Eutaw, Alabama","AL","01063"
"2014-11-20T07:29:21.000Z",60.1639,-152.9863,127.2,3.3,"ml","ak11446330","38km SSW of Redoubt Volcano, Alaska","AK","02122"
"2014-11-20T06:26:49.300Z",36.8058333,-121.536,6.59,4.23,"mw","nc72350156","4km S of San Juan Bautista, California","CA","06069"
"2014-11-20T06:21:27.650Z",36.8076667,-121.5303333,5.92,3.64,"mw","nc72350151","4km S of San Juan Bautista, California","CA","06069"
"2014-11-19T16:57:17.000Z",60.1945,-152.6869,105.8,3.2,"ml","ak11445788","32km S of Redoubt Volcano, Alaska","AK","02122"
"2014-11-19T14:17:29.500Z",36.9952,-97.9171,7.63,3.2,"mb_lg","usc000syvv","20km SSE of Anthony, Kansas","OK","40053"
"2014-11-19T13:48:31.000Z",60.4879,-151.1681,66.2,3.2,"ml","ak11445669","6km W of Soldotna, Alaska","AK","02122"
"2014-11-19T13:28:52.700Z",36.1967,-96.7209,5.266,3,"ml","usc000syvu","9km NNW of Yale, Oklahoma","OK","40117"
"2014-11-19T12:19:02.100Z",36.8446,-97.8991,5,3.1,"ml","usc000syvm","15km WNW of Medford, Oklahoma","OK","40053"
"2014-11-19T08:44:44.000Z",61.7838,-149.1389,30.7,3.8,"ml","ak11445457","6km NE of Fishhook, Alaska","AK","02170"
"2014-11-19T04:06:50.900Z",36.5897,-98.2562,6.164,3.1,"ml","usc000syrn","4km NNE of Helena, Oklahoma","OK","40003"
"2014-11-19T03:34:24.700Z",35.9281,-97.4407,5.895,3.3,"ml","usc000syr7","5km NNW of Guthrie, Oklahoma","OK","40083"
"2014-11-18T21:43:55.100Z",36.2809,-96.9742,5,3.4,"ml","usc000sym1","16km WSW of Pawnee, Oklahoma","OK","40103"
"2014-11-18T16:16:07.600Z",36.8659,-98.3346,5,3.6,"ml","usc000syi4","12km N of Cherokee, Oklahoma","OK","40003"
"2014-11-17T23:27:05.000Z",60.0324,-153.403,142.2,3.6,"ml","ak11443934","62km SW of Redoubt Volcano, Alaska","AK","02122"
"2014-11-17T23:04:58.219Z",41.9238,-119.6281,0,3.48,"ml","nn00468331","66km ESE of Lakeview, Oregon","NV","32031"
"2014-11-17T20:40:52.300Z",36.4215,-97.037,5,3,"ml","usc000sy8h","22km WNW of Pawnee, Oklahoma","OK","40103"
"2014-11-17T14:34:33.000Z",59.899,-151.7715,55.8,3,"ml","ak11443782","14km NNE of Anchor Point, Alaska","AK","02122"
"2014-11-17T08:16:13.500Z",41.9278,-119.6276,1.5809,4.02,"ml","nn00468207","66km ESE of Lakeview, Oregon","NV","32031"
"2014-11-17T03:52:20.000Z",63.0805,-151.4834,1,3.1,"ml","ak11443721","109km NW of Talkeetna, Alaska","AK","02068"
"2014-11-17T02:21:01.650Z",37.1918,-98.0232,5.57,3.1,"mb_lg","usc000sy0l","4km N of Anthony, Kansas","KS","20077"
"2014-11-16T22:41:49.600Z",36.2796,-97.2361,2.806,3.3,"ml","usc000sxyi","4km ESE of Perry, Oklahoma","OK","40103"
"2014-11-16T14:38:58.000Z",60.2624,-153.5376,179.1,3,"ml","ak11443459","50km WSW of Redoubt Volcano, Alaska","AK","02164"
"2014-11-16T10:32:40.400Z",36.2777,-96.9308,4.902,3.2,"ml","usc000sxtg","13km WSW of Pawnee, Oklahoma","OK","40103"
"2014-11-16T08:59:12.570Z",37.1778,-98.019,6.26,3.1,"mb_lg","usc000sxss","2km NNE of Anthony, Kansas","KS","20077"
"2014-11-16T07:26:40.100Z",36.0649,-97.3241,4.743,3.4,"ml","usc000sxs6","14km NNW of Langston, Oklahoma","OK","40119"
"2014-11-15T23:40:02.967Z",41.9138,-119.6294,0,3.13,"ml","nn00468066","66km ESE of Lakeview, Oregon","NV","32031"
"2014-11-15T22:02:39.600Z",41.0409,-106.9026,2.67,3.3,"ml","usc000sxpl","46km S of Saratoga, Wyoming","WY","56007"
"2014-11-15T14:20:56.977Z",41.8769,-119.6371,4.399,3.12,"ml","nn00468004","68km ESE of Lakeview, Oregon","NV","32031"
"2014-11-15T13:58:38.734Z",41.9241,-119.6444,0.2535,3.81,"ml","nn00468002","65km ESE of Lakeview, Oregon","NV","32031"
"2014-11-15T13:39:57.600Z",36.6169,-97.7098,6.204,3.4,"ml","usc000sxly","21km S of Medford, Oklahoma","OK","40053"
"2014-11-15T13:23:36.422Z",41.8994,-119.6261,1.2826,3.04,"ml","nn00468000","67km ESE of Lakeview, Oregon","NV","32031"
"2014-11-15T10:18:13.470Z",37.2293,-98.0328,6.4,3.8,"mwr","usc000sxkz","6km S of Harper, Kansas","KS","20077"
"2014-11-15T07:18:48.479Z",41.8873,-119.642,0.0317,3.2,"ml","nn00467984","67km ESE of Lakeview, Oregon","NV","32031"
"2014-11-15T07:06:15.700Z",19.314,-155.2183,8.2,3.6,"Ml","hv60802421","13km S of Volcano, Hawaii","HI","15001"
"2014-11-15T06:58:48.400Z",48.403,-114.24,13.5,3.9,"mwr","usc000sxju","5km NW of Columbia Falls, Montana","MT","30029"
"2014-11-14T19:03:52.119Z",41.8942,-119.615,0,3.01,"ml","nn00467840","68km ESE of Lakeview, Oregon","NV","32031"
"2014-11-14T15:41:54.700Z",36.0238,-97.0914,4.651,3,"ml","usc000sx9s","7km NW of Perkins, Oklahoma","OK","40119"
"2014-11-14T12:16:15.310Z",41.9365,-119.6244,0,3.57,"ml","nn00467793","65km ESE of Lakeview, Oregon","NV","32031"
"2014-11-14T11:58:31.100Z",36.6258,-98.0001,3.524,3.6,"ml","usc000sx8v","25km ENE of Helena, Oklahoma","OK","40053"
"2014-11-14T10:00:23.000Z",57.7435,-157.4294,169.8,3.3,"ml","ak11440466","114km SSW of King Salmon, Alaska","AK","02164"
"2014-11-14T09:42:45.450Z",37.4673333,-118.8416667,7.69,3.18,"ml","nc72346396","23km SSE of Mammoth Lakes, California","CA","06019"
"2014-11-14T07:43:23.800Z",36.8431,-97.8774,4.849,3,"ml","usc000sxdf","13km WNW of Medford, Oklahoma","OK","40053"
"2014-11-14T07:34:56.800Z",36.8442,-97.8855,4.438,3.1,"ml","usc000sx86","14km WNW of Medford, Oklahoma","OK","40053"
"2014-11-14T07:10:19.800Z",36.8477,-97.8768,4.874,3,"ml","usc000sxcw","13km WNW of Medford, Oklahoma","OK","40053"
"2014-11-14T07:06:51.000Z",36.8455,-97.8767,5.159,3.3,"ml","usc000sx83","13km WNW of Medford, Oklahoma","OK","40053"
"2014-11-14T03:54:32.500Z",36.1653,-96.9009,5.856,3,"ml","usc000sx78","15km ENE of Stillwater, Oklahoma","OK","40119"
"2014-11-13T17:29:30.898Z",41.8596,-119.6326,0,3.14,"ml","nn00467665","69km ESE of Lakeview, Oregon","NV","32031"
"2014-11-13T14:34:23.800Z",36.7532,-97.5616,4.265,3.2,"ml","usc000swxu","16km ESE of Medford, Oklahoma","OK","40053"
"2014-11-13T06:36:07.489Z",41.9009,-119.6224,0,4.59,"ml","nn00467620","67km ESE of Lakeview, Oregon","NV","32031"
"2014-11-13T06:02:33.700Z",41.8836,-119.6411,0.5329,3.19,"ml","nn00467615","67km ESE of Lakeview, Oregon","NV","32031"
"2014-11-13T05:41:49.085Z",41.8897,-119.6399,0.5077,3.12,"ml","nn00467610","67km ESE of Lakeview, Oregon","NV","32031"
"2014-11-13T03:25:41.731Z",41.8822,-119.6344,4e-04,3.17,"ml","nn00467600","68km ESE of Lakeview, Oregon","NV","32031"
"2014-11-13T01:28:31.300Z",35.3504,-96.5389,3.079,3.6,"mwr","usc000swta","16km SSW of Boley, Oklahoma","OK","40133"
"2014-11-12T21:40:00.550Z",37.2713,-97.6206,4.03,4.9,"mww","usc000swru","13km S of Conway Springs, Kansas","KS","20191"
"2014-11-12T21:37:11.000Z",36.6485,-97.6016,5.37,3.1,"ml","usc000swrs","21km SE of Medford, Oklahoma","OK","40053"
"2014-11-12T15:40:48.510Z",41.9003,-119.6447,0.5311,3.05,"ml","nn00467457","66km ESE of Lakeview, Oregon","NV","32031"
"2014-11-12T15:17:52.140Z",41.8872,-119.6482,0,3.43,"ml","nn00467453","66km ESE of Lakeview, Oregon","NV","32031"
"2014-11-12T14:52:54.388Z",41.873,-119.6363,0,3.27,"ml","nn00467448","68km ESE of Lakeview, Oregon","NV","32031"
"2014-11-12T14:42:55.657Z",41.8812,-119.6545,1.5596,4.11,"ml","nn00467446","66km ESE of Lakeview, Oregon","NV","32031"
"2014-11-11T23:17:11.700Z",36.765,-97.5605,6.813,3,"ml","usc000swg5","16km ESE of Medford, Oklahoma","OK","40053"
"2014-11-11T22:33:23.500Z",47.947,-114.903,8.9,3.7,"mc","mb30808","51km W of Lakeside, Montana","MT","30029"
"2014-11-11T20:24:58.868Z",41.9041,-119.6573,3.3053,3.08,"ml","nn00467251","65km ESE of Lakeview, Oregon","NV","32031"
"2014-11-11T16:40:32.343Z",41.9033,-119.6346,0.9779,3.04,"ml","nn00467220","66km ESE of Lakeview, Oregon","NV","32031"
"2014-11-11T15:16:30.590Z",42.5041,-111.5625,3.31,3.3,"ml","usc000swa0","17km SSE of Soda Springs, Idaho","ID","16007"
"2014-11-11T14:54:08.000Z",62.9789,-149.7443,90.1,3,"ml","ak11438692","60km SW of Cantwell, Alaska","AK","02170"
"2014-11-11T14:09:41.900Z",36.7559,-97.5648,5.173,3.5,"ml","usc000sw9m","16km ESE of Medford, Oklahoma","OK","40053"
"2014-11-11T12:57:10.890Z",41.8921,-119.6203,0.3421,3.28,"ml","nn00467201","68km ESE of Lakeview, Oregon","NV","32031"
"2014-11-11T08:35:32.340Z",40.4006667,-121.4791667,6.08,3.85,"mw","nc72339590","23km WNW of Chester, California","CA","06063"
"2014-11-10T22:30:24.755Z",41.9211,-119.631,0,3.17,"ml","nn00467153","66km ESE of Lakeview, Oregon","NV","32031"
"2014-11-10T21:44:56.000Z",61.244,-147.0221,2.5,3.5,"ml","ak11438326","38km WNW of Valdez, Alaska","AK","02261"
"2014-11-10T21:22:08.000Z",61.2438,-147.0229,6.5,3.1,"ml","ak11438290","38km WNW of Valdez, Alaska","AK","02261"
"2014-11-10T19:22:34.000Z",61.3835,-149.7111,36.7,3.3,"ml","ak11438112","15km SSW of Knik-Fairview, Alaska","AK","02020"
"2014-11-10T16:18:17.825Z",41.9014,-119.6215,0,3.11,"ml","nn00467117","67km ESE of Lakeview, Oregon","NV","32031"
"2014-11-10T14:11:12.854Z",41.8628,-119.6066,2.2875,3.48,"ml","nn00467103","71km ESE of Lakeview, Oregon","NV","32031"
"2014-11-10T02:43:13.549Z",41.9171,-119.6386,0,3.59,"ml","nn00467065","65km ESE of Lakeview, Oregon","NV","32031"
"2014-11-10T02:30:56.700Z",36.7555,-97.5646,4.062,3.5,"ml","usc000svxk","16km ESE of Medford, Oklahoma","OK","40053"
"2014-11-10T02:11:30.300Z",36.0242,-97.093,4.74,3.1,"ml","usc000svxf","7km NW of Perkins, Oklahoma","OK","40119"
"2014-11-10T01:19:29.744Z",41.9148,-119.6483,0.5765,3.19,"ml","nn00467057","65km ESE of Lakeview, Oregon","NV","32031"
"2014-11-09T23:39:46.226Z",41.8923,-119.6145,2.1578,3.23,"ml","nn00467055","68km ESE of Lakeview, Oregon","NV","32031"
"2014-11-09T20:10:18.900Z",36.0244,-97.0975,3.412,3.8,"mwr","usc000svvx","8km NW of Perkins, Oklahoma","OK","40119"
"2014-11-09T19:32:27.453Z",41.909,-119.6588,2.7047,3.29,"ml","nn00467032","64km ESE of Lakeview, Oregon","NV","32031"
"2014-11-09T18:39:54.700Z",36.3306,-97.5206,5,3.1,"ml","usc000svvp","21km WNW of Perry, Oklahoma","OK","40047"
"2014-11-09T15:22:44.304Z",41.9017,-119.6171,0,3.06,"ml","nn00467018","68km ESE of Lakeview, Oregon","NV","32031"
"2014-11-09T13:40:47.369Z",41.8718,-119.6069,0,3.63,"ml","nn00466998","70km ESE of Lakeview, Oregon","NV","32031"
"2014-11-09T12:55:44.700Z",36.2761,-97.2619,7.026,3.1,"ml","usc000svu9","2km ESE of Perry, Oklahoma","OK","40103"
"2014-11-09T01:20:39.200Z",36.7135,-98.0413,4.733,3,"ml","usc000svrx","27km NE of Helena, Oklahoma","OK","40053"
"2014-11-09T00:35:15.500Z",36.3298,-97.5266,11.185,3.3,"mwr","usc000svru","21km WNW of Perry, Oklahoma","OK","40047"
"2014-11-08T16:25:30.701Z",41.8957,-119.6124,0,3.25,"ml","nn00466929","68km ESE of Lakeview, Oregon","NV","32031"
"2014-11-08T14:00:09.000Z",62.735,-148.7477,60.2,3.6,"ml","ak11436477","73km S of Cantwell, Alaska","AK","02170"
"2014-11-08T12:54:39.000Z",65.1444,-148.9942,14.3,3.1,"ml","ak11436458","56km NW of Ester, Alaska","AK","02290"
"2014-11-08T11:27:29.941Z",41.8794,-119.6114,0,3.19,"ml","nn00466889","69km ESE of Lakeview, Oregon","NV","32031"
"2014-11-08T10:10:18.500Z",36.3933,-97.2978,6.373,3,"ml","usc000svmz","11km N of Perry, Oklahoma","OK","40103"
"2014-11-08T09:28:00.800Z",36.1734,-96.8468,5.264,3,"ml","usc000svmu","14km WNW of Yale, Oklahoma","OK","40119"
"2014-11-08T06:21:27.060Z",38.7868333,-122.7623333,2.46,3.21,"ml","nc72337305","1km NNW of The Geysers, California","CA","06097"
"2014-11-08T05:29:33.551Z",41.9135,-119.6466,0.0144,3.27,"ml","nn00466864","65km ESE of Lakeview, Oregon","NV","32031"
"2014-11-08T05:27:41.713Z",41.9079,-119.6385,0,3.25,"ml","nn00466859","66km ESE of Lakeview, Oregon","NV","32031"
"2014-11-08T01:52:21.421Z",41.8933,-119.6081,0,3.1,"ml","nn00466842","69km ESE of Lakeview, Oregon","NV","32031"
"2014-11-08T01:47:43.482Z",41.8767,-119.6263,1.5938,3.03,"ml","nn00466832","68km ESE of Lakeview, Oregon","NV","32031"
"2014-11-07T20:08:51.400Z",36.6065,-97.8147,5.876,3.2,"ml","usc000svhd","23km SSW of Medford, Oklahoma","OK","40053"
"2014-11-07T19:19:55.362Z",41.8911,-119.6192,0,3.55,"ml","nn00466769","68km ESE of Lakeview, Oregon","NV","32031"
"2014-11-07T18:39:20.342Z",41.8694,-119.6218,0.5706,3.35,"ml","nn00466758","69km ESE of Lakeview, Oregon","NV","32031"
"2014-11-07T18:24:09.068Z",41.9036,-119.633,0,3.03,"ml","nn00466754","66km ESE of Lakeview, Oregon","NV","32031"
"2014-11-07T14:24:31.450Z",41.842,-119.6313,0,3.12,"ml","nn00466699","70km ESE of Lakeview, Oregon","NV","32031"
"2014-11-07T11:25:54.000Z",61.3221,-150.0936,43.5,3.4,"ml","ak11435681","15km NW of Anchorage, Alaska","AK","02170"
"2014-11-07T08:05:54.864Z",41.8805,-119.6299,0,4.68,"ml","nn00466648","68km ESE of Lakeview, Oregon","NV","32031"
"2014-11-07T06:58:40.544Z",41.9137,-119.6021,0,4.14,"ml","nn00466637","68km ESE of Lakeview, Oregon","NV","32031"
"2014-11-07T06:06:07.681Z",41.8716,-119.6285,0,3.28,"ml","nn00466622","69km ESE of Lakeview, Oregon","NV","32031"
"2014-11-07T01:51:11.561Z",41.9311,-119.6509,1.2062,3.35,"ml","nn00466569","64km ESE of Lakeview, Oregon","NV","32031"
"2014-11-07T00:11:31.000Z",63.5044,-148.9936,10,3.4,"ml","ak11435210","12km N of Cantwell, Alaska","AK","02068"
"2014-11-06T23:53:18.833Z",41.9316,-119.5816,0,3.09,"ml","nn00466538","69km ESE of Lakeview, Oregon","NV","32031"
"2014-11-06T23:30:47.000Z",63.2938,-151.2345,12.8,3.6,"ml","ak11435193","114km W of Cantwell, Alaska","AK","02068"
"2014-11-06T15:58:01.418Z",41.9055,-119.625,0.6022,4.21,"ml","nn00466488","67km ESE of Lakeview, Oregon","NV","32031"
"2014-11-06T15:46:55.000Z",60.0137,-153.2947,150.5,4,"ml","ak11434965","60km SSW of Redoubt Volcano, Alaska","AK","02122"
"2014-11-06T15:41:29.850Z",41.9215,-119.6581,0,3.5,"mwr","usc000suz9","64km ESE of Lakeview, Oregon","NV","32031"
"2014-11-06T14:07:46.923Z",41.8828,-119.6487,0,3.12,"ml","nn00466473","66km ESE of Lakeview, Oregon","NV","32031"
"2014-11-06T13:43:00.969Z",41.8495,-119.6366,0,3.11,"ml","nn00466470","69km ESE of Lakeview, Oregon","NV","32031"
"2014-11-06T12:15:33.780Z",41.8619,-119.6961,0,3.6,"mwr","usc000suye","64km SE of Lakeview, Oregon","NV","32031"
"2014-11-06T08:34:46.519Z",41.9061,-119.6573,5.1853,4.72,"ml","nn00466441","65km ESE of Lakeview, Oregon","NV","32031"
"2014-11-06T08:00:00.996Z",41.8884,-119.6313,4.3883,3.74,"ml","nn00466439","67km ESE of Lakeview, Oregon","NV","32031"
"2014-11-06T07:12:01.940Z",41.8906,-119.6497,0.0573,3.65,"ml","nn00466436","66km ESE of Lakeview, Oregon","NV","32031"
"2014-11-06T05:15:57.546Z",41.8302,-119.6212,2.5894,3.13,"ml","nn00466426","72km ESE of Lakeview, Oregon","NV","32031"
"2014-11-06T03:13:01.000Z",60.1365,-151.1357,60.7,3.1,"ml","ak11434838","27km SSE of Cohoe, Alaska","AK","02122"
"2014-11-06T02:12:47.815Z",41.8748,-119.6381,0.0876,3.4,"ml","nn00466410","68km ESE of Lakeview, Oregon","NV","32031"
"2014-11-06T01:35:02.790Z",37.2082,-98.039,10.67,3.2,"mb_lg","usc000suv5","6km N of Anthony, Kansas","KS","20077"
"2014-11-06T01:21:11.480Z",41.8799,-119.6304,0,3.71,"ml","nn00466401","68km ESE of Lakeview, Oregon","NV","32031"
"2014-11-06T01:17:10.961Z",41.8649,-119.6349,0.7049,3.54,"ml","nn00466400","68km ESE of Lakeview, Oregon","NV","32031"
"2014-11-05T23:54:37.163Z",41.891,-119.6179,0,3.27,"ml","nn00466393","68km ESE of Lakeview, Oregon","NV","32031"
"2014-11-05T23:45:32.020Z",59.1663,-136.3489,2.8,3.7,"mwr","usc000suuq","52km W of Haines, Alaska","AK","02105"
"2014-11-05T23:01:11.308Z",41.8713,-119.61,1.0534,3.47,"ml","nn00466391","70km ESE of Lakeview, Oregon","NV","32031"
"2014-11-05T22:23:50.953Z",41.8698,-119.6272,0,3.41,"ml","nn00466387","69km ESE of Lakeview, Oregon","NV","32031"
"2014-11-05T20:06:13.641Z",41.8799,-119.6088,4.0195,3.45,"ml","nn00466353","70km ESE of Lakeview, Oregon","NV","32031"
